id,country,wtp_access,wtp_private,wtp_amount_1,wtp_amount_2a,wtp_amount_2b,geq_taxes_0,geq_taxes_1,geq_taxes_2a,geq_taxes_2b,geq_ticket_0,geq_ticket_1,geq_ticket_2a,geq_ticket_2b,wtpVal,taxesExtra,ticketExtra,WTP_R1,WTP_R2_aux,geq_taxes_R1,geq_taxes_R2_aux,geq_ticket_R1,geq_ticket_R2_aux,WTP_R2,geq_taxes_R2,geq_ticket_R2,WTP_BD1,WTP_BD2,geq_taxes_BD1,geq_taxes_BD2,geq_ticket_BD1,geq_ticket_BD2
1169,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,No,No,NA,No,No,NA,NA,NA,NA,55,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,55,27.5,NA,NA
1171,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,No,No,NA,No,No,NA,NA,NA,NA,30,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,30,15,NA,NA
1172,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,DK,RS,NA,NA,No,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA
1174,Spain,Do not know,Do not know,NA,NA,NA,DK,DK,NA,NA,DK,NA,NA,NA,NA,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,NA,NA,NA
1175,Spain,Vaccines made available by government but citizens can pay privately to gain access,Do not know,NA,NA,NA,Yes,RS,NA,NA,No,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA
1177,Spain,Vaccines made available by government but citizens can pay privately to gain access,Do not know,NA,NA,NA,DK,No,NA,No,Yes,Yes,Yes,NA,NA,550,5,NA,NA,0,No,1,Yes,NA,0,1,NA,NA,550,275,5,10
1193,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,DK,Yes,DK,NA,Yes,No,NA,Yes,NA,5,55,NA,NA,1,DK,0,Yes,NA,NA,1,NA,NA,5,10,55,27.5
1208,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,RS,DK,NA,NA,Yes,Yes,Yes,NA,NA,55,30,NA,NA,NA,NA,1,Yes,NA,NA,1,NA,NA,55,NA,30,60
1214,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,Yes,Yes,DK,NA,Yes,DK,NA,NA,NA,550,110,NA,NA,1,DK,NA,NA,NA,NA,NA,NA,NA,550,1100,110,NA
1219,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,Yes,No,NA,No,No,NA,NA,NA,NA,550,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,550,275,NA,NA
1223,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,Yes,Yes,Yes,NA,DK,NA,NA,NA,NA,275,NA,NA,NA,1,Yes,NA,NA,NA,1,NA,NA,NA,275,550,NA,NA
1234,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,Yes,No,NA,Yes,Yes,No,NA,Yes,NA,275,110,NA,NA,0,Yes,0,Yes,NA,1,1,NA,NA,275,137.5,110,55
1253,Spain,Vaccines only made available by government at low or no cost,Yes,Yes,Yes,NA,No,No,NA,No,No,NA,NA,NA,55,275,NA,1,Yes,0,No,NA,NA,1,0,NA,55,110,275,137.5,NA,NA
1259,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,Yes,DK,NA,NA,Yes,Yes,No,NA,NA,275,55,NA,NA,NA,NA,1,No,NA,NA,0,NA,NA,275,NA,55,110
1266,Spain,Vaccines made available by government but citizens can pay privately to gain access,Yes,No,NA,No,No,No,NA,No,No,NA,NA,NA,110,2755,NA,0,No,0,No,NA,NA,0,0,NA,110,55,2755,1377.5,NA,NA
1272,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,Yes,No,NA,No,DK,NA,NA,NA,NA,2755,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,2755,1377.5,NA,NA
1329,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,No,No,NA,No,No,NA,NA,NA,NA,2755,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,2755,1377.5,NA,NA
1367,Spain,Vaccines only made available by government at low or no cost,Yes,DK,NA,NA,Yes,DK,NA,NA,Yes,DK,NA,NA,220,275,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,NA,275,NA,110,NA
1372,Spain,Vaccines only made available by government at low or no cost,Yes,DK,NA,NA,DK,DK,NA,NA,No,NA,NA,NA,110,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,NA,30,NA,NA,NA
1374,Spain,Vaccines only made available by government at low or no cost,Yes,DK,NA,NA,DK,No,NA,No,No,NA,NA,NA,550,550,NA,NA,NA,0,No,NA,NA,NA,0,NA,550,NA,550,275,NA,NA
1375,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,No,No,NA,No,No,NA,NA,NA,NA,55,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,55,27.5,NA,NA
1376,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,DK,DK,NA,NA,DK,NA,NA,NA,NA,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,NA,NA,NA
1377,Spain,Vaccines made available by government but citizens can pay privately to gain access,No,NA,NA,NA,Yes,No,NA,No,Yes,DK,NA,NA,NA,2755,55,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,2755,1377.5,55,NA
1378,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,No,No,NA,No,No,NA,NA,NA,NA,30,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,30,15,NA,NA
1380,Spain,Vaccines are only available for private purchase,Yes,No,NA,No,No,No,NA,No,No,NA,NA,NA,550,2755,NA,0,No,0,No,NA,NA,0,0,NA,550,275,2755,1377.5,NA,NA
1381,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,Yes,DK,NA,NA,No,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA
1390,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,Yes,No,NA,No,Yes,No,NA,No,NA,2755,5,NA,NA,0,No,0,No,NA,0,0,NA,NA,2755,1377.5,5,2.5
1394,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,No,No,NA,No,No,NA,NA,NA,NA,550,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,550,275,NA,NA
1397,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,Yes,Yes,RS,NA,DK,NA,NA,NA,NA,275,NA,NA,NA,1,RS,NA,NA,NA,NA,NA,NA,NA,275,550,NA,NA
1400,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,No,Yes,Yes,NA,No,NA,NA,NA,NA,5,NA,NA,NA,1,Yes,NA,NA,NA,1,NA,NA,NA,5,10,NA,NA
1402,Spain,Vaccines only made available by government at low or no cost,Yes,DK,NA,NA,DK,No,NA,No,No,NA,NA,NA,55,55,NA,NA,NA,0,No,NA,NA,NA,0,NA,55,NA,55,27.5,NA,NA
1403,Spain,Vaccines made available by government but citizens can pay privately to gain access,Do not know,NA,NA,NA,Yes,Yes,Yes,NA,Yes,Yes,Yes,NA,NA,55,5,NA,NA,1,Yes,1,Yes,NA,1,1,NA,NA,55,110,5,10
1410,Spain,Vaccines only made available by government at low or no cost,Yes,DK,NA,NA,Yes,Yes,No,NA,No,NA,NA,NA,110,275,NA,NA,NA,1,No,NA,NA,NA,0,NA,110,NA,275,550,NA,NA
1413,Spain,Vaccines only made available by government at low or no cost,Yes,No,NA,Yes,No,No,NA,No,No,NA,NA,NA,30,5,NA,0,Yes,0,No,NA,NA,1,0,NA,30,15,5,2.5,NA,NA
1415,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,DK,Yes,Yes,NA,DK,NA,NA,NA,NA,5,NA,NA,NA,1,Yes,NA,NA,NA,1,NA,NA,NA,5,10,NA,NA
1426,Spain,Vaccines are only available for private purchase,Do not know,NA,NA,NA,Yes,No,NA,No,Yes,No,NA,No,NA,55,110,NA,NA,0,No,0,No,NA,0,0,NA,NA,55,27.5,110,55
1437,Spain,Vaccines only made available by government at low or no cost,Yes,No,NA,No,Yes,DK,NA,NA,Yes,Yes,No,NA,550,2755,110,0,No,NA,NA,1,No,0,NA,0,550,275,2755,NA,110,220
1442,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,No,No,NA,No,No,NA,NA,NA,NA,2755,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,2755,1377.5,NA,NA
1445,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,No,Yes,Yes,NA,Yes,Yes,No,NA,NA,30,55,NA,NA,1,Yes,1,No,NA,1,0,NA,NA,30,60,55,110
1450,Spain,Vaccines only made available by government at low or no cost,Yes,Yes,Yes,NA,DK,No,NA,No,DK,NA,NA,NA,55,30,NA,1,Yes,0,No,NA,NA,1,0,NA,55,110,30,15,NA,NA
1462,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,No,No,NA,No,No,NA,NA,NA,NA,55,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,55,27.5,NA,NA
1474,Spain,Vaccines made available by government but citizens can pay privately to gain access,Yes,DK,NA,NA,DK,Yes,Yes,NA,No,NA,NA,NA,55,55,NA,NA,NA,1,Yes,NA,NA,NA,1,NA,55,NA,55,110,NA,NA
1476,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,DK,No,NA,DK,DK,NA,NA,NA,NA,550,NA,NA,NA,0,DK,NA,NA,NA,NA,NA,NA,NA,550,275,NA,NA
1480,Spain,Vaccines only made available by government at low or no cost,Yes,DK,NA,NA,No,No,NA,No,No,NA,NA,NA,30,55,NA,NA,NA,0,No,NA,NA,NA,0,NA,30,NA,55,27.5,NA,NA
1482,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,No,No,NA,No,DK,NA,NA,NA,NA,30,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,30,15,NA,NA
1485,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,Yes,No,NA,No,No,NA,NA,NA,NA,550,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,550,275,NA,NA
1486,Spain,Vaccines only made available by government at low or no cost,Yes,No,NA,No,No,Yes,No,NA,No,NA,NA,NA,55,55,NA,0,No,1,No,NA,NA,0,0,NA,55,27.5,55,110,NA,NA
1495,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,Yes,No,NA,No,RS,NA,NA,NA,NA,2755,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,2755,1377.5,NA,NA
1497,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,Yes,No,NA,No,DK,NA,NA,NA,NA,2755,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,2755,1377.5,NA,NA
1502,Spain,Do not know,No,NA,NA,NA,DK,No,NA,No,No,NA,NA,NA,NA,30,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,30,15,NA,NA
1504,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,DK,No,NA,No,No,NA,NA,NA,NA,2755,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,2755,1377.5,NA,NA
1516,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,DK,No,NA,DK,DK,NA,NA,NA,NA,30,NA,NA,NA,0,DK,NA,NA,NA,NA,NA,NA,NA,30,15,NA,NA
1524,Spain,Vaccines only made available by government at low or no cost,Yes,DK,NA,NA,No,Yes,No,NA,Yes,Yes,Yes,NA,220,30,5,NA,NA,1,No,1,Yes,NA,0,1,220,NA,30,60,5,10
1528,Spain,Vaccines only made available by government at low or no cost,Yes,No,NA,No,Yes,No,NA,No,No,NA,NA,NA,30,5,NA,0,No,0,No,NA,NA,0,0,NA,30,15,5,2.5,NA,NA
1539,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,RS,RS,NA,NA,RS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA
1542,Spain,Vaccines made available by government but citizens can pay privately to gain access,No,NA,NA,NA,No,No,NA,No,No,NA,NA,NA,NA,550,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,550,275,NA,NA
1545,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,Yes,Yes,Yes,NA,Yes,DK,NA,NA,NA,5,30,NA,NA,1,Yes,NA,NA,NA,1,NA,NA,NA,5,10,30,NA
1556,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,RS,No,NA,No,No,NA,NA,NA,NA,30,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,30,15,NA,NA
1559,Spain,Vaccines only made available by government at low or no cost,Yes,No,NA,DK,DK,Yes,Yes,NA,Yes,No,NA,DK,220,5,110,0,DK,1,Yes,0,DK,NA,1,NA,220,110,5,10,110,55
1568,Spain,Vaccines only made available by government at low or no cost,Yes,No,NA,No,DK,No,NA,DK,DK,NA,NA,NA,550,275,NA,0,No,0,DK,NA,NA,0,NA,NA,550,275,275,137.5,NA,NA
1571,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,Yes,Yes,Yes,NA,Yes,Yes,Yes,NA,NA,30,30,NA,NA,1,Yes,1,Yes,NA,1,1,NA,NA,30,60,30,60
1572,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,RS,DK,NA,NA,No,NA,NA,NA,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,NA,NA,NA
1573,Spain,Vaccines only made available by government at low or no cost,Yes,No,NA,No,No,No,NA,No,No,NA,NA,NA,110,55,NA,0,No,0,No,NA,NA,0,0,NA,110,55,55,27.5,NA,NA
1575,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,No,No,NA,No,No,NA,NA,NA,NA,275,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,275,137.5,NA,NA
1576,Spain,Do not know,No,NA,NA,NA,Yes,DK,NA,NA,No,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA
1580,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,No,No,NA,No,No,NA,NA,NA,NA,30,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,30,15,NA,NA
1588,Spain,Vaccines only made available by government at low or no cost,Yes,DK,NA,NA,No,No,NA,No,DK,NA,NA,NA,220,2755,NA,NA,NA,0,No,NA,NA,NA,0,NA,220,NA,2755,1377.5,NA,NA
1591,Spain,Do not know,No,NA,NA,NA,RS,No,NA,No,No,NA,NA,NA,NA,30,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,30,15,NA,NA
1595,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,DK,No,NA,No,DK,NA,NA,NA,NA,275,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,275,137.5,NA,NA
1596,Spain,Vaccines only made available by government at low or no cost,Yes,No,NA,No,No,DK,NA,NA,Yes,DK,NA,NA,550,55,55,0,No,NA,NA,NA,NA,0,NA,NA,550,275,55,NA,55,NA
1601,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,DK,DK,NA,NA,DK,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
1604,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,DK,Yes,No,NA,DK,NA,NA,NA,NA,275,NA,NA,NA,1,No,NA,NA,NA,0,NA,NA,NA,275,550,NA,NA
1608,Spain,Vaccines only made available by government at low or no cost,Yes,DK,NA,NA,No,No,NA,No,No,NA,NA,NA,550,550,NA,NA,NA,0,No,NA,NA,NA,0,NA,550,NA,550,275,NA,NA
1609,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,No,No,NA,No,No,NA,NA,NA,NA,55,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,55,27.5,NA,NA
1615,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,No,No,NA,No,No,NA,NA,NA,NA,30,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,30,15,NA,NA
1624,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,RS,RS,NA,NA,No,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA
1647,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,Yes,No,NA,No,No,NA,NA,NA,NA,2755,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,2755,1377.5,NA,NA
1672,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,DK,No,NA,No,No,NA,NA,NA,NA,550,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,550,275,NA,NA
1683,Spain,Vaccines only made available by government at low or no cost,Yes,No,NA,No,Yes,Yes,Yes,NA,Yes,No,NA,No,30,55,110,0,No,1,Yes,0,No,0,1,0,30,15,55,110,110,55
1686,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,Yes,DK,NA,NA,Yes,Yes,Yes,NA,NA,2755,10,NA,NA,NA,NA,1,Yes,NA,NA,1,NA,NA,2755,NA,10,20
1687,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,RS,RS,NA,NA,RS,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
1693,Spain,Vaccines made available by government but citizens can pay privately to gain access,No,NA,NA,NA,RS,No,NA,No,Yes,Yes,No,NA,NA,30,30,NA,NA,0,No,1,No,NA,0,0,NA,NA,30,15,30,60
1696,Spain,Vaccines only made available by government at low or no cost,Yes,No,NA,No,No,No,NA,DK,Yes,Yes,No,NA,220,55,30,0,No,0,DK,1,No,0,NA,0,220,110,55,27.5,30,60
1698,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,Yes,Yes,Yes,NA,No,NA,NA,NA,NA,5,NA,NA,NA,1,Yes,NA,NA,NA,1,NA,NA,NA,5,10,NA,NA
1714,Spain,Vaccines made available by government but citizens can pay privately to gain access,Do not know,NA,NA,NA,RS,No,NA,No,No,NA,NA,NA,NA,275,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,275,137.5,NA,NA
1716,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,Yes,Yes,DK,NA,Yes,DK,NA,NA,NA,5,55,NA,NA,1,DK,NA,NA,NA,NA,NA,NA,NA,5,10,55,NA
1720,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,Yes,No,NA,No,Yes,No,NA,No,NA,5,30,NA,NA,0,No,0,No,NA,0,0,NA,NA,5,2.5,30,15
1729,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,Yes,Yes,No,NA,No,NA,NA,NA,NA,55,NA,NA,NA,1,No,NA,NA,NA,0,NA,NA,NA,55,110,NA,NA
1755,Spain,Vaccines only made available by government at low or no cost,Yes,No,NA,No,Yes,Yes,No,NA,Yes,No,NA,No,550,55,110,0,No,1,No,0,No,0,0,0,550,275,55,110,110,55
1762,Spain,Vaccines only made available by government at low or no cost,Yes,Yes,Yes,NA,No,No,NA,No,No,NA,NA,NA,30,2755,NA,1,Yes,0,No,NA,NA,1,0,NA,30,60,2755,1377.5,NA,NA
1771,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,No,No,NA,No,No,NA,NA,NA,NA,30,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,30,15,NA,NA
1772,Spain,Do not know,No,NA,NA,NA,No,No,NA,No,No,NA,NA,NA,NA,30,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,30,15,NA,NA
1773,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,DK,No,NA,No,DK,NA,NA,NA,NA,55,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,55,27.5,NA,NA
1775,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,DK,No,NA,DK,No,NA,NA,NA,NA,55,NA,NA,NA,0,DK,NA,NA,NA,NA,NA,NA,NA,55,27.5,NA,NA
1776,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,No,No,NA,No,No,NA,NA,NA,NA,5,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,5,2.5,NA,NA
1777,Spain,Vaccines made available by government but citizens can pay privately to gain access,Do not know,NA,NA,NA,DK,No,NA,DK,No,NA,NA,NA,NA,5,NA,NA,NA,0,DK,NA,NA,NA,NA,NA,NA,NA,5,2.5,NA,NA
1778,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,No,No,NA,No,Yes,DK,NA,NA,NA,30,30,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,30,15,30,NA
1779,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,No,No,NA,DK,No,NA,NA,NA,NA,5,NA,NA,NA,0,DK,NA,NA,NA,NA,NA,NA,NA,5,2.5,NA,NA
1780,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,No,RS,NA,NA,Yes,Yes,Yes,NA,NA,30,10,NA,NA,NA,NA,1,Yes,NA,NA,1,NA,NA,30,NA,10,20
1782,Spain,Vaccines made available by government but citizens can pay privately to gain access,Do not know,NA,NA,NA,No,No,NA,No,No,NA,NA,NA,NA,55,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,55,27.5,NA,NA
1783,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,Yes,Yes,Yes,NA,Yes,Yes,Yes,NA,NA,55,10,NA,NA,1,Yes,1,Yes,NA,1,1,NA,NA,55,110,10,20
1784,Spain,Vaccines only made available by government at low or no cost,Yes,Yes,Yes,NA,Yes,Yes,Yes,NA,Yes,Yes,Yes,NA,110,55,30,1,Yes,1,Yes,1,Yes,1,1,1,110,220,55,110,30,60
1785,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,Yes,No,NA,No,Yes,No,NA,No,NA,30,55,NA,NA,0,No,0,No,NA,0,0,NA,NA,30,15,55,27.5
1786,Spain,Vaccines only made available by government at low or no cost,Yes,Yes,Yes,NA,Yes,Yes,Yes,NA,Yes,No,NA,No,30,550,55,1,Yes,1,Yes,0,No,1,1,0,30,60,550,1100,55,27.5
1787,Spain,Vaccines only made available by government at low or no cost,Yes,Yes,Yes,NA,Yes,Yes,Yes,NA,Yes,Yes,Yes,NA,550,2755,10,1,Yes,1,Yes,1,Yes,1,1,1,550,1100,2755,5510,10,20
1788,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,DK,No,NA,No,DK,NA,NA,NA,NA,550,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,550,275,NA,NA
1789,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,No,No,NA,No,No,NA,NA,NA,NA,30,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,30,15,NA,NA
1790,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,No,No,NA,No,DK,NA,NA,NA,NA,550,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,550,275,NA,NA
1791,Spain,Do not know,Do not know,NA,NA,NA,DK,No,NA,No,No,NA,NA,NA,NA,275,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,275,137.5,NA,NA
1792,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,No,No,NA,No,No,NA,NA,NA,NA,2755,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,2755,1377.5,NA,NA
1794,Spain,Vaccines only made available by government at low or no cost,Yes,Yes,Yes,NA,DK,Yes,DK,NA,DK,NA,NA,NA,30,30,NA,1,Yes,1,DK,NA,NA,1,NA,NA,30,60,30,60,NA,NA
1795,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,No,No,NA,No,No,NA,NA,NA,NA,2755,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,2755,1377.5,NA,NA
1797,Spain,Vaccines made available by government but citizens can pay privately to gain access,Do not know,NA,NA,NA,Yes,Yes,Yes,NA,Yes,No,NA,DK,NA,550,110,NA,NA,1,Yes,0,DK,NA,1,NA,NA,NA,550,1100,110,55
1798,Spain,Do not know,Do not know,NA,NA,NA,DK,DK,NA,NA,DK,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA
1799,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,No,DK,NA,NA,No,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
1801,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,No,No,NA,No,No,NA,NA,NA,NA,5,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,5,2.5,NA,NA
1802,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,No,No,NA,No,No,NA,NA,NA,NA,2755,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,2755,1377.5,NA,NA
1803,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,Yes,No,NA,No,Yes,Yes,No,NA,NA,550,10,NA,NA,0,No,1,No,NA,0,0,NA,NA,550,275,10,20
1804,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,No,No,NA,No,No,NA,NA,NA,NA,2755,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,2755,1377.5,NA,NA
1805,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,DK,No,NA,No,No,NA,NA,NA,NA,2755,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,2755,1377.5,NA,NA
1806,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,No,No,NA,No,No,NA,NA,NA,NA,30,NA,NA,NA,0,No,NA,NA,NA,0,NA,NA,NA,30,15,NA,NA
1807,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,Yes,Yes,No,NA,No,NA,NA,NA,NA,55,NA,NA,NA,1,No,NA,NA,NA,0,NA,NA,NA,55,110,NA,NA
1808,Spain,Vaccines only made available by government at low or no cost,Yes,No,NA,No,DK,No,NA,No,No,NA,NA,NA,110,2755,NA,0,No,0,No,NA,NA,0,0,NA,110,55,2755,1377.5,NA,NA
1809,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,No,No,NA,No,Yes,No,NA,Yes,NA,55,110,NA,NA,0,No,0,Yes,NA,0,1,NA,NA,55,27.5,110,55
1810,Spain,Vaccines only made available by government at low or no cost,No,NA,NA,NA,Yes,DK,NA,NA,No,NA,NA,NA,NA,2755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2755,NA,NA,NA
1811,Spain,Vaccines only made available by government at low or no cost,Yes,No,NA,No,No,No,NA,Yes,Yes,No,NA,No,550,5,110,0,No,0,Yes,0,No,0,1,0,550,275,5,2.5,110,55
1813,Spain,Vaccines only made available by government at low or no cost,Do not know,NA,NA,NA,DK,Yes,DK,NA,Yes,Yes,DK,NA,NA,55,30,NA,NA,1,DK,1,DK,NA,NA,NA,NA,NA,55,110,30,60
